2358935,0.39
2362258,0.38
2365589,0.37
2368923,0.36
2372263,0.36
2375610,0.35
2378960,0.34
2382320,0.33
2385685,0.33
2389053,0.32
2392424,0.31
2395805,0.31
2399189,0.30
2402650,0.29
2407232,0.28
2410779,0.28
2414331,0.27
2417888,0.26
2421452,0.26
2425021,0.25
2428598,0.25
2432179,0.24
2435698,0.23
2439291,0.23
2442889,0.22
2446435,0.22
2449989,0.21
2453551,0.21
2457121,0.20
2460749,0.20
2464382,0.19
2468022,0.19
2471666,0.18
2475244,0.18
2478831,0.17
2482430,0.17
2486042,0.17
2489664,0.16
2493298,0.16
2496940,0.16
2500596,0.15
2504263,0.15
2507943,0.15
2511632,0.14
2515333,0.14
2519045,0.14
2522768,0.13
2526501,0.13
2530249,0.13
2534006,0.13
2538866,0.12
2542648,0.12
2546444,0.12
2550248,0.12
2554065,0.12
2557890,0.12
2561727,0.12
2565577,0.12
2569439,0.12
2573311,0.12
2577194,0.12
2581088,0.12
2584994,0.12
2588912,0.12
2592840,0.12
2596780,0.12
2600730,0.12
2604690,0.12
2608662,0.12
2612647,0.12
2616644,0.12
2620652,0.12
2624669,0.12
2628700,0.12
2632742,0.12
2636793,0.12
2640856,0.12
2644931,0.12
2649018,0.12
2653116,0.12
2657226,0.12
2661348,0.12
2665479,0.12
2669622,0.12
2673778,0.12
2677945,0.12
2682123,0.12
2687545,0.12
2691751,0.12
2695970,0.12
2700200,0.12
2704441,0.12
2708693,0.12
2712957,0.12
2717232,0.12
2721518,0.12
2725813,0.12
2730120,0.12
2734440,0.12
2738772,0.12
2743116,0.12
2747470,0.12
2751834,0.12
2756211,0.12
2760599,0.12
2764997,0.12
2769407,0.12
2773829,0.12
2778261,0.12
2782706,0.12
2787163,0.12
2791630,0.12
2796107,0.12
2800597,0.12
2805095,0.12
2809606,0.12
2814129,0.12
2818662,0.12
2823208,0.12
2827764,0.12
2832331,0.12
2836913,0.12
2841504,0.12
2846107,0.12
2850272,0.12
2854901,0.12
2859540,0.12
2864190,0.12
2868848,0.12
2873521,0.12
2878205,0.12
2882900,0.12
2887605,0.12
2892323,0.12
2897050,0.12
2901788,0.12
2906538,0.12
2911299,0.12
2916074,0.12
2920860,0.12
2925656,0.12
2930465,0.12
2935283,0.12
2940114,0.12
2944956,0.12
2949810,0.12
2954675,0.12
2959549,0.12
2964437,0.12
2969336,0.12
2974244,0.12
2979163,0.12
2984093,0.12
2989035,0.12
2993990,0.12
2998955,0.12
3003933,0.12
3008921,0.12
3013922,0.12
3018931,0.12
3025463,0.12
3030501,0.12
3035553,0.12
3040614,0.12
3045688,0.12
3050772,0.12
3055867,0.12
3060975,0.12
3066095,0.12
3071225,0.12
3076366,0.12
3081517,0.12
3086681,0.12
3091856,0.12
3097043,0.12
3102241,0.12
3107448,0.12
3112667,0.12
3117898,0.12
3123140,0.12
3128394,0.12
3133660,0.12
3138937,0.12
3144226,0.12
3149523,0.12
3154835,0.12
3161460,0.12
3164420,0.12
3167383,0.12
3170352,0.12
3173328,0.12
3182040,0.12
3184999,0.12
3187961,0.12
3190930,0.12
3193903,0.12
3196881,0.12
3200770,0.12
3203761,0.12
3206757,0.12
3209759,0.12
3212765,0.12
3215778,0.12
3218797,0.12
3221822,0.12
3224853,0.12
3227888,0.12
3230931,0.12
3233982,0.12
3237036,0.12
3240097,0.12
3243162,0.12
3246234,0.12
3249313,0.12
3252396,0.12
3255485,0.12
3258580,0.12
3261683,0.12
3264790,0.12
3267902,0.12
3271021,0.12
3274145,0.12
3277273,0.12
3280410,0.12
3283552,0.12
3286701,0.12
3289854,0.12
3293011,0.12
3296173,0.12
3299342,0.12
3302519,0.12
3305698,0.12
3308953,0.12
3313086,0.12
3316290,0.12
3319499,0.12
3322714,0.12
3325933,0.12
3329159,0.12
3332390,0.12
3335629,0.12
3338872,0.12
3342121,0.12
3345375,0.12
3348637,0.12
3351904,0.12
3355177,0.12
3358453,0.12
3361738,0.12
3365026,0.12
3368321,0.12
3371620,0.12
3374925,0.12
3378237,0.12
3381557,0.12
3384879,0.12
3388210,0.12
3391544,0.12
3394887,0.12
3398304,0.12
3401657,0.12
3405018,0.12
3408383,0.12
3411822,0.12
3415266,0.12
3418719,0.12
3422176,0.12
3425708,0.12
3429244,0.12
3432719,0.12
3437249,0.12
3440809,0.12
3444306,0.12
3447808,0.12
3451318,0.12
3454835,0.12
3458360,0.12
3461894,0.12
3465438,0.12
3468991,0.12
3472550,0.12
3476120,0.12
3479744,0.12
3483376,0.12
3486970,0.12
3490614,0.12
3494189,0.12
3497774,0.12
3501369,0.12
3504978,0.12
3508621,0.12
3512274,0.12
3515938,0.12
3519607,0.12
3523273,0.12
3526949,0.12
3530637,0.12
3534334,0.12
3538045,0.12
3541765,0.12
3545496,0.12
3549240,0.12
3552996,0.12
3556762,0.12
3560540,0.12
3564329,0.12
3569230,0.12
3573045,0.12
3576872,0.12
3580711,0.12
3584562,0.12
3588426,0.12
3592300,0.12
3596184,0.12
3600080,0.12
3603989,0.12
3607907,0.12
3611838,0.12
3615778,0.12
3619729,0.12
3623692,0.12
3627668,0.12
3631654,0.12
3635653,0.12
3639661,0.12
3643682,0.12
3647713,0.12
3651756,0.12
3655810,0.12
3659876,0.12
3663955,0.12
3668044,0.12
3672143,0.12
3676254,0.12
3680379,0.12
3684510,0.12
3688655,0.12
3692812,0.12
3696980,0.12
3701159,0.12
3705349,0.12
3709550,0.12
3713762,0.12
3719230,0.12
3723468,0.12
3727717,0.12
3731979,0.12
3736250,0.12
3740531,0.12
3744825,0.12
3749130,0.12
3753448,0.12
3757776,0.12
3762115,0.12
3766464,0.12
3770825,0.12
3775200,0.12
3779585,0.12
3783981,0.12
3788388,0.12
3792808,0.12
3797238,0.12
3801679,0.12
3806131,0.12
3810594,0.12
3815068,0.12
3819555,0.12
3824052,0.12
3828560,0.12
3833082,0.12
3837614,0.12
3842155,0.12
3846708,0.12
3851273,0.12
3855850,0.12
3860437,0.12
3865037,0.12
3869647,0.12
3874269,0.12
3878902,0.12
3883095,0.12
3887752,0.12
3892421,0.12
3897101,0.12
3901793,0.12
3906494,0.12
3911206,0.12
3915931,0.12
3920668,0.12
3925415,0.12
3930174,0.12
3934945,0.12
3939727,0.12
3944518,0.12
3949323,0.11
3954141,0.11
3958968,0.12
3963807,0.12
3968656,0.12
3973516,0.12
3978387,0.12
3983271,0.12
3988167,0.12
3993073,0.12
3997990,0.12
4002920,0.12
4007859,0.12
4012811,0.12
4017772,0.12
4022746,0.12
4027731,0.12
4032728,0.12
4037735,0.12
4042752,0.12
4047781,0.12
4052823,0.12
4059395,0.12
4064466,0.12
4069550,0.12
4074643,0.12
4079749,0.12
4084866,0.12
4089994,0.12
4095133,0.12
4100279,0.12
4105442,0.12
4110615,0.12
4115799,0.12
4120994,0.12
4126199,0.12
4131416,0.11
4136649,0.12
4141889,0.12
4147140,0.12
4152402,0.12
4157675,0.12
4162961,0.12
4168259,0.12
4173568,0.12
4180257,0.12
4183215,0.12
4186177,0.12
4189143,0.12
4192115,0.12
4200965,0.12
4203922,0.12
4206882,0.12
4209848,0.12
4212822,0.12
4215801,0.12
4218785,0.12
4221776,0.12
4224769,0.12
4228678,0.12
4231690,0.12
4234707,0.12
4237727,0.12
4240755,0.12
4243789,0.12
4246830,0.12
4249876,0.12
4252927,0.12
4255984,0.12
4259046,0.12
4262113,0.12
4265186,0.12
4268265,0.12
4271351,0.12
4274442,0.12
4277540,0.12
4280642,0.12
4283749,0.12
4286862,0.12
4289983,0.12
4293109,0.12
4296242,0.12
4299380,0.12
4302525,0.12
4305673,0.12
4308829,0.12
4311990,0.12
4315155,0.12
4318325,0.12
4321503,0.12
4324685,0.12
4327873,0.12
4331068,0.12
4334267,0.12
4337475,0.12
4341630,0.12
4344849,0.12
4348070,0.12
4351301,0.12
4354537,0.12
4357778,0.12
4361024,0.12
4364276,0.12
4367536,0.12
4370801,0.12
4374069,0.12
4377344,0.12
4380625,0.12
4383912,0.12
4387205,0.12
4390502,0.12
4393808,0.12
4397118,0.12
4400434,0.12
4403755,0.12
4407083,0.12
4410417,0.11
4413757,0.11
4417104,0.11
4420455,0.11
4423814,0.11
4427176,0.11
4430615,0.11
4433990,0.11
4437372,0.11
4440828,0.11
4444359,0.11
4447895,0.11
4451371,0.11
4454919,0.11
4458473,0.11
4462034,0.12
4466651,0.12
4470158,0.11
4473673,0.11
4477200,0.11
4480734,0.11
4484275,0.11
4487768,0.11
4491326,0.11
4494842,0.11
4498464,0.11
4502092,0.11
4505726,0.11
4509327,0.11
4512936,0.11
4516520,0.12
4520145,0.12
4523777,0.12
4527418,0.12
4531067,0.12
4534726,0.12
4538376,0.12
4542037,0.12
4545710,0.12
4549393,0.12
4553088,0.12
4556795,0.12
4560513,0.12
4564240,0.12
4567982,0.12
4571735,0.12
4575499,0.12
4579274,0.12
4583061,0.12
4586859,0.12
4590669,0.12
4594489,0.12
4599432,0.12
4603280,0.12
4607141,0.12
4611011,0.12
4614893,0.12
4618788,0.12
4622694,0.12
4626610,0.12
4630538,0.12
4634479,0.12
4638428,0.12
4642392,0.12
4646364,0.12
4650348,0.12
4654345,0.12
4658354,0.12
4662372,0.12
4666401,0.12
4670443,0.12
4674495,0.12
4678559,0.12
4682635,0.12
4686722,0.12
4690821,0.12
4694930,0.12
4699051,0.12
4703182,0.12
4707325,0.12
4711480,0.12
4715645,0.12
4719822,0.12
4724009,0.12
4728209,0.12
4732418,0.12
4736641,0.12
4740874,0.12
4745118,0.12
4750629,0.12
4754902,0.12
4759187,0.12
4763483,0.12
4767788,0.12
4772107,0.12
4776437,0.12
4780779,0.12
4785130,0.12
4789494,0.12
4793866,0.12
4798251,0.12
4802649,0.12
4807056,0.12
4811476,0.12
4815908,0.12
4820352,0.12
4824805,0.12
4829268,0.12
4833744,0.12
4838233,0.12
4842734,0.12
4847245,0.12
4851767,0.12
4856300,0.12
4860844,0.12
4865400,0.12
4869967,0.12
4874545,0.12
4879136,0.12
4883738,0.12
4888350,0.12
4892972,0.12
4897607,0.12
4902254,0.12
4906911,0.12
4911580,0.12
4915561,0.12
4920135,0.12
4924717,0.12
4929307,0.12
4933906,0.12
4938511,0.12
4943123,0.12
4947743,0.12
4952373,0.12
4957010,0.12
4961656,0.12
4966310,0.12
4970970,0.12
4975639,0.12
4980318,0.12
4985002,0.12
4989692,0.12
4994391,0.12
4999097,0.12
5003811,0.12
5008532,0.12
5013262,0.12
5018001,0.12
5022744,0.12
5027498,0.11
5032260,0.11
5037031,0.11
5041810,0.12
5046596,0.12
5051389,0.11
5056191,0.11
5061001,0.11
5065819,0.11
5195116,0.00
5197986,0.00
5200926,0.00
5204774,0.00
5207728,0.00
5210692,0.00
5213660,0.00
5216634,0.00
5219612,0.00
5222594,0.00
5225587,0.00
5228583,0.00
5231587,0.00
5234594,0.00
5237608,0.00
5240626,0.00
5243649,0.00
5246678,0.00
5249713,0.00
5252757,0.00
5255806,0.02
5258901,0.08
5261995,0.15
5265083,0.22
5268175,0.28
5271271,0.35
5274374,0.42
5277481,0.49
5280596,0.55
5283716,0.62
5286843,0.69
5289977,0.75
5293118,0.82
5296262,0.89
5299411,0.96
5302568,1.02
5305728,1.09
5308897,1.16
5312069,1.21
5315245,1.25
5319368,1.31
5322564,1.36
5325764,1.40
5328970,1.45
5332182,1.50
5335400,1.54
5443427,1.41
5446843,1.39
5450082,1.37
5453322,1.35
5456570,1.33
5459825,1.31
5463087,1.29
5466351,1.28
5469621,1.26
5472899,1.24
5476179,1.22
5479468,1.20
5482762,1.19
5486132,1.17
5489508,1.15
5492889,1.14
5496276,1.12
5499597,1.10
5502997,1.08
5506401,1.07
5509811,1.05
5513223,1.04
5516644,1.02
5520140,1.00
5523572,0.99
5527075,0.97
5530586,0.96
5534105,0.94
5537631,0.93
5541159,0.91
5545741,0.89
5549287,0.88
5552770,0.86
5556326,0.85
5559818,0.83
5563388,0.82
5566892,0.81
5570401,0.79
5573988,0.78
5577582,0.76
5581181,0.75
5584727,0.74
5588221,0.72
5591727,0.71
5595245,0.70
5598773,0.69
5602356,0.67
5605907,0.66
5609469,0.65
5613043,0.64
5616627,0.63
5620223,0.62
5623832,0.61
5627451,0.59
5631083,0.58
5634725,0.57
5638379,0.56
5642060,0.55
5645760,0.54
5649467,0.53
5653180,0.52
5656897,0.51
5660619,0.50
5664352,0.49
5668094,0.48
5671849,0.47
5675615,0.46
5680486,0.45
5684278,0.44
5688082,0.43
5691896,0.42
5695721,0.42
5699556,0.41
5703401,0.40
5707260,0.39
5711129,0.38
5715008,0.37
5718901,0.37
5722804,0.36
5726720,0.35
5730648,0.35
5734585,0.34
5738533,0.33
5742494,0.32
5746467,0.32
5750450,0.31
5754446,0.31
5758450,0.30
5762466,0.29
5766495,0.29
5770533,0.28
5774584,0.28
5778646,0.27
5782721,0.27
5786805,0.26
5790903,0.26
5795011,0.25
5799131,0.25
5803262,0.24
5807403,0.24
5811556,0.24
5815719,0.23
5819896,0.23
5825313,0.22
5829518,0.22
5833738,0.22
5837965,0.21
5842205,0.21
5846457,0.21
5850718,0.21
5854990,0.21
5859271,0.21
5863565,0.21
5867871,0.21
5872187,0.21
5876515,0.21
5880855,0.21
5885207,0.21
5889568,0.21
5893941,0.20
5898326,0.20
5902722,0.20
5907129,0.20
5911547,0.20
5915980,0.20
5920421,0.20
5924875,0.20
5929338,0.20
5933813,0.20
5938299,0.20
5942796,0.20
5947306,0.20
5951825,0.20
5956359,0.20
5960902,0.20
5965455,0.20
5970021,0.20
5974598,0.20
5979188,0.20
5983787,0.20
5989770,0.20
5994398,0.20
5999038,0.20
6003689,0.20
6008352,0.20
6013026,0.20
6017714,0.20
6022411,0.20
6027120,0.20
6031840,0.20
6036572,0.20
6041315,0.20
6046069,0.20
6050833,0.20
6055611,0.20
6060397,0.20
6065197,0.20
6070007,0.20
6074830,0.20
6079664,0.20
6084508,0.20
6089363,0.20
6094230,0.20
6099109,0.20
6103999,0.20
6108902,0.20
6113812,0.20
6118735,0.20
6123669,0.20
6128615,0.20
6133572,0.20
6138542,0.20
6143522,0.20
6148514,0.20
6153516,0.20
6158529,0.20
6163552,0.20
6168100,0.20
6173149,0.20
6178209,0.20
6183280,0.20
6188362,0.20
6193455,0.20
6198559,0.20
6203674,0.20
6208801,0.20
6213940,0.20
6219090,0.20
6224253,0.20
6229425,0.20
6234611,0.20
6239806,0.20
6245013,0.20
6250231,0.20
6255462,0.20
6260703,0.20
6265954,0.20
6271218,0.20
6276491,0.20
6283852,0.20
6290919,0.20
6293882,0.20
6296850,0.20
6299823,0.20
6302802,0.20
6305787,0.20
6308778,0.20
6311772,0.20
6314773,0.20
6317779,0.20
6320793,0.20
6323810,0.20
6326834,0.20
6330776,0.20
6333812,0.20
6336852,0.20
6339899,0.20
6342951,0.20
6346012,0.20
6349077,0.20
6352145,0.20
6355220,0.20
6358301,0.20
6361388,0.20
6364482,0.20
6367580,0.20
6370685,0.20
6373795,0.20
6376912,0.20
6380033,0.20
6383161,0.20
6386296,0.20
6389434,0.20
6392579,0.20
6395730,0.20
6398885,0.20
6402047,0.20
6405215,0.20
6408385,0.20
6411566,0.20
6414750,0.20
6417939,0.20
6421135,0.20
6424337,0.20
6427545,0.20
6430757,0.20
6433977,0.20
6437201,0.20
6440431,0.20
6443667,0.20
6447857,0.20
6451112,0.20
6454369,0.20
6457632,0.20
6460900,0.20
6464175,0.20
6467456,0.20
6470743,0.20
6474037,0.20
6477338,0.20
6480644,0.20
6483952,0.20
6487266,0.20
6490589,0.20
6493916,0.20
6497251,0.20
6500591,0.20
6504005,0.20
6507355,0.20
6510782,0.20
6514144,0.20
6517581,0.20
6520956,0.20
6524406,0.20
6527861,0.20
6531393,0.20
6534860,0.20
6538333,0.20
6541810,0.20
6545363,0.20
6548922,0.20
6552488,0.20
6556061,0.20
6559639,0.20
6563155,0.20
6566679,0.20
6571207,0.20
6574753,0.20
6578254,0.20
6581768,0.20
6585338,0.20
6588965,0.20
6592600,0.20
6596240,0.20
6599846,0.20
6603429,0.20
6607021,0.20
6610623,0.20
6614236,0.20
6617863,0.20
6621501,0.20
6625151,0.20
6628809,0.20
6632480,0.20
6636161,0.20
6639855,0.20
6643561,0.20
6647275,0.20
6651004,0.20
6654741,0.20
6658490,0.20
6662251,0.20
6666023,0.20
6669807,0.20
6673600,0.20
6677406,0.20
6681223,0.20
6685051,0.20
6688892,0.20
6692743,0.20
6696606,0.20
6700480,0.20
6704366,0.20
6709398,0.20
6713312,0.20
6717237,0.20
6721173,0.20
6725119,0.20
6729077,0.20
6733048,0.20
6737029,0.20
6741021,0.20
6745027,0.20
6749042,0.20
6753068,0.20
6757107,0.20
6761156,0.20
6765216,0.20
6769289,0.20
6773373,0.20
6777467,0.20
6781573,0.20
6785688,0.20
6789817,0.20
6793957,0.20
6798110,0.20
6802273,0.20
6806447,0.20
6810631,0.20
6814827,0.20
6819035,0.20
6823254,0.20
6827485,0.20
6831727,0.20
6835983,0.20
6840248,0.20
6844524,0.20
6848809,0.20
6853107,0.20
6858686,0.20
6863011,0.20
6867345,0.20
6871691,0.20
6876048,0.20
6880417,0.20
6884798,0.20
6889189,0.20
6893590,0.20
6898003,0.20
6902428,0.20
6906867,0.20
6911316,0.20
6915776,0.20
6920247,0.20
6924728,0.20
6929219,0.20
6933724,0.20
6938239,0.20
6942768,0.20
6947305,0.20
6951855,0.20
6956417,0.20
6960989,0.20
6965573,0.20
6970168,0.20
6974773,0.20
6979390,0.20
6984021,0.20
6988661,0.20
6993311,0.20
6997973,0.20
7002649,0.20
7007333,0.20
7012030,0.20
7016738,0.20
7021456,0.20
7027599,0.20
7032350,0.20
7037111,0.20
7041884,0.20
7046667,0.20
7051460,0.20
7056264,0.20
7061082,0.20
7065911,0.20
7070750,0.20
7075600,0.20
7080462,0.20
7085337,0.20
7090221,0.20
7095116,0.20
7100020,0.20
7104938,0.20
7109867,0.20
7114810,0.20
7119763,0.20
7124726,0.20
7129701,0.20
7134686,0.20
7139685,0.20
7144695,0.20
7149715,0.20
7154744,0.20
7159786,0.20
7164840,0.20
7169907,0.20
7174985,0.20
7180072,0.20
7185171,0.20
7190281,0.20
7195403,0.20
7200536,0.20
7205680,0.20
7210337,0.20
7215506,0.20
7220687,0.20
7225878,0.20
7231080,0.20
7236294,0.20
7241519,0.20
7246755,0.20
7252004,0.20
7257264,0.20
7262534,0.20
7267817,0.20
7273108,0.20
7278411,0.20
7283727,0.20
7289467,0.20
7292424,0.20
7295388,0.20
7298356,0.20
7303108,0.20
7310165,0.20
7313122,0.20
7316086,0.20
7319056,0.20
7322032,0.20
7325012,0.20
7328001,0.20
7330995,0.20
7333993,0.20
7336999,0.20
7340009,0.20
7343024,0.20
7346045,0.20
7349072,0.20
7352104,0.20
7355143,0.20
7359099,0.20
7362152,0.20
7365211,0.20
7368277,0.20
7371347,0.20
7374426,0.20
7377510,0.20
7380598,0.20
7383693,0.20
7386795,0.20
7389901,0.20
7393012,0.20
7396130,0.20
7399253,0.20
7402383,0.20
7405517,0.20
7408658,0.20
7411803,0.20
7414955,0.20
7418113,0.20
7421277,0.20
7424445,0.20
7427617,0.20
7430797,0.20
7433981,0.20
7437172,0.20
7440369,0.20
7443571,0.20
7446780,0.20
7449995,0.20
7453218,0.20
7456444,0.20
7459677,0.20
7462915,0.20
7466159,0.20
7469406,0.20
7472661,0.20
7476876,0.20
7480142,0.20
7483414,0.20
7486692,0.20
